temperature_C,pressure_atm,catalyst_ratio_mol_pct,mixing_speed_rpm,residence_time_min,efficiency_pct,yield_pct,cost_per_batch_INR
233.8,14.55,1.456,111,59.7,30.23,27.4,1500
160.1,1.31,0.598,457,129.0,76.7,71.22,1139
143.7,2.47,4.166,563,114.5,99.0,96.46,1570
180.3,5.87,4.353,372,76.0,99.0,96.22,1581
165.3,13.18,4.463,388,63.4,54.63,52.49,1934
71.7,12.73,0.663,529,159.3,57.4,53.4,1378
94.3,6.13,3.924,424,126.0,86.51,82.47,1541
62.6,3.8,4.261,597,131.7,80.79,74.11,1486
80.6,12.23,1.903,205,115.2,66.02,64.66,1339
198.7,9.36,2.617,515,22.8,76.01,76.33,1773
60.9,1.44,2.336,387,20.1,62.09,59.33,1158
117.8,12.26,2.48,251,83.0,56.03,51.86,1574
145.4,14.4,4.31,536,168.2,51.29,51.25,1915
238.2,1.59,2.38,598,99.2,89.48,83.89,1521
122.1,5.0,1.861,82,158.9,77.0,74.79,1063
208.8,12.47,1.087,559,26.4,40.25,36.59,1631
137.7,9.19,3.537,162,133.1,76.73,75.66,1519
78.7,14.85,0.879,163,51.7,57.51,54.94,1409
78.8,13.82,0.775,73,99.2,53.78,51.13,1262
142.2,3.5,3.567,557,59.8,99.0,99.0,1516
71.0,10.44,3.624,468,131.1,75.92,72.81,1590
168.6,10.15,1.396,79,78.2,59.42,53.6,1293
153.8,2.55,4.807,398,88.6,99.0,99.0,1540
193.5,2.25,4.045,116,51.7,99.0,89.25,1365
95.3,8.97,3.589,463,57.8,75.72,73.01,1502
172.7,6.64,3.895,275,40.5,91.69,89.49,1599
93.2,8.64,2.353,78,104.1,70.65,71.17,1294
197.2,4.34,2.55,506,34.6,99.0,97.17,1585
118.4,8.79,4.416,365,55.6,86.51,86.28,1697
176.7,6.37,0.614,475,100.2,81.93,81.3,1383
227.7,13.43,4.111,421,56.7,55.23,51.13,1978
152.8,5.29,2.514,289,110.0,91.96,90.5,1334
96.5,13.19,2.588,434,12.4,54.23,52.95,1594
228.4,6.46,1.966,58,175.4,81.03,75.3,1292
128.1,9.09,3.232,237,134.1,72.6,66.46,1440
198.7,5.01,3.541,478,95.6,99.0,98.03,1601
120.8,12.33,1.223,470,166.5,47.07,47.85,1531
116.7,12.81,3.046,538,157.9,54.04,53.42,1622
182.0,12.33,2.592,386,72.3,58.2,57.61,1732
89.7,9.96,4.019,568,29.7,75.85,69.78,1683
224.7,5.27,2.954,357,52.9,99.0,92.04,1601
133.6,9.91,2.433,325,45.5,73.82,71.62,1447
63.7,14.43,2.88,158,137.5,69.31,62.64,1354
118.0,10.08,2.708,478,103.2,77.25,75.72,1573
209.1,14.39,4.708,431,154.5,48.28,44.29,2080
223.3,5.26,1.903,303,93.2,98.69,93.72,1471
167.9,12.84,0.668,98,140.9,35.42,33.24,1330
115.9,11.06,3.479,119,65.0,68.69,62.7,1414
160.3,12.47,3.217,113,112.4,53.62,51.98,1542
218.9,10.95,4.595,257,118.7,68.27,64.4,1877
120.0,7.73,1.029,137,139.1,79.47,71.94,1104
133.2,10.61,2.852,523,145.9,60.5,57.68,1584
162.5,14.05,1.178,545,57.0,35.48,34.45,1564
228.6,6.85,2.551,521,75.5,97.29,89.08,1705
170.6,14.32,4.097,385,45.2,50.47,48.97,1899
99.4,1.69,4.358,378,137.1,85.41,79.96,1432
76.9,1.2,4.252,540,56.0,83.79,78.03,1278
78.1,7.91,2.963,273,76.5,72.72,72.39,1385
240.5,12.88,3.353,84,146.5,49.84,47.65,1801
216.3,4.47,2.982,309,67.8,99.0,93.59,1580
205.5,10.71,3.026,355,59.6,69.88,69.71,1718
154.3,8.66,4.483,352,120.7,89.34,90.17,1704
187.8,5.07,1.442,137,175.8,89.43,83.87,1251
84.2,5.0,2.474,481,20.6,78.46,71.09,1261
178.0,2.03,3.245,453,151.9,92.67,89.41,1424
214.0,8.51,3.944,176,30.7,87.0,85.77,1677
71.8,7.3,3.929,353,68.6,79.13,76.8,1420
116.3,5.05,1.028,485,80.8,79.03,77.65,1265
81.0,14.59,1.499,54,132.2,53.17,51.98,1259
109.4,12.46,4.602,201,167.5,59.22,60.09,1580
206.8,8.35,2.109,310,27.3,81.55,81.87,1459
123.1,8.3,0.512,515,136.6,71.27,65.27,1266
191.0,3.71,1.399,489,64.8,98.32,93.83,1414
206.9,10.09,4.863,133,163.3,73.51,70.17,1743
215.2,14.35,1.894,305,57.3,37.71,36.0,1717
225.9,13.58,3.262,218,128.0,46.32,46.86,1710
173.6,2.19,3.77,271,38.0,89.19,83.77,1433
113.3,1.74,3.41,347,172.9,79.96,77.86,1295
88.6,14.46,2.199,325,10.7,51.86,52.25,1553
155.7,3.8,2.437,128,49.6,93.35,84.58,1241
79.7,8.71,4.271,117,124.9,79.43,79.86,1444
233.0,2.05,3.483,122,155.1,87.78,87.06,1534
144.1,12.81,0.605,513,178.9,37.15,34.36,1491
225.9,2.65,1.416,61,39.5,83.7,78.6,1280
194.8,10.01,1.788,161,62.2,60.45,56.66,1456
222.9,1.79,2.145,576,161.6,82.87,76.79,1475
228.0,3.19,3.096,86,15.5,86.67,84.64,1399
70.1,8.17,2.149,70,134.7,63.84,64.98,1110
197.8,1.64,4.213,263,81.9,96.35,88.64,1474
103.0,3.74,2.632,133,127.1,81.44,75.56,1119
248.0,2.91,2.76,361,99.2,89.06,83.25,1525
207.9,1.57,2.423,236,116.6,80.74,81.75,1359
60.7,14.59,1.897,165,123.3,62.89,61.32,1246
236.2,7.3,3.762,599,117.3,95.78,88.65,1882
115.5,13.03,1.533,238,123.0,50.12,49.94,1400
139.2,6.02,3.603,403,106.6,99.0,99.0,1590
176.3,1.6,2.884,531,131.4,84.63,80.26,1436
234.1,10.74,0.96,557,141.9,61.81,56.91,1722
236.2,1.54,0.581,276,143.9,71.14,66.68,1172
167.1,8.74,1.262,587,155.1,75.08,69.53,1493
120.2,2.95,3.925,449,63.8,93.37,86.29,1466
113.0,10.39,2.231,371,136.8,60.66,55.84,1477
129.2,13.5,4.122,431,170.9,58.17,58.47,1778
94.3,14.38,2.759,248,72.5,51.85,47.2,1531
187.3,8.39,0.647,283,142.2,73.85,70.13,1324
160.3,8.46,4.307,372,59.5,91.94,82.91,1731
207.0,1.54,4.713,230,39.8,87.91,82.21,1539
77.9,11.78,0.834,473,85.9,59.67,58.76,1318
136.0,14.39,1.438,188,147.1,38.23,35.34,1491
105.6,7.14,3.72,488,62.2,87.83,89.57,1552
161.7,12.11,4.987,134,60.1,61.98,56.14,1786
149.0,12.16,4.443,170,57.2,59.47,54.5,1817
145.4,12.0,0.945,464,47.1,48.03,47.76,1378
120.0,11.62,3.233,195,113.9,65.19,66.3,1458
198.1,4.01,3.493,487,51.4,99.0,99.0,1563
151.5,11.52,3.339,481,168.9,60.17,59.91,1680
98.4,3.02,3.056,192,68.8,82.98,84.37,1260
164.0,10.98,1.815,90,102.2,61.03,61.08,1251
173.4,1.05,3.508,141,79.6,81.07,73.53,1324
64.1,13.86,3.778,464,173.7,67.43,67.53,1577
98.7,12.58,3.091,516,82.1,62.32,59.7,1643
106.1,10.56,2.737,261,105.8,69.47,66.33,1446
107.1,2.32,1.486,140,139.8,75.67,68.13,1048
105.4,12.55,2.951,92,39.1,53.71,52.33,1415
111.6,13.25,1.077,169,15.5,43.88,43.03,1304
109.9,10.63,0.827,589,87.3,60.19,59.88,1313
228.0,14.66,4.0,144,103.6,44.15,41.46,1982
120.7,2.3,3.543,97,58.8,88.1,80.64,1229
126.5,10.92,3.421,482,88.6,73.33,69.86,1686
110.6,8.35,4.677,388,114.6,90.01,84.92,1687
243.8,3.04,2.213,344,175.5,85.27,84.45,1469
161.7,10.22,2.299,296,112.3,69.33,64.31,1529
176.0,12.19,2.362,436,86.3,53.2,48.76,1708
199.7,3.31,2.594,434,13.8,92.84,88.46,1401
123.4,12.11,2.808,283,62.8,61.49,59.97,1559
244.1,2.3,4.001,179,70.9,93.98,87.75,1650
88.9,9.28,1.48,513,91.1,63.29,57.83,1448
147.0,12.18,2.453,141,143.0,47.04,44.81,1552
87.6,3.04,2.773,344,141.9,73.54,74.67,1311
210.2,9.0,1.261,431,153.7,74.77,75.98,1469
80.4,6.95,3.659,401,59.3,79.28,78.09,1410
165.2,9.5,0.753,390,68.9,67.66,67.2,1340
79.9,6.94,3.137,414,35.5,84.25,77.89,1564
146.0,4.51,1.41,532,155.8,90.47,85.49,1346
113.3,4.55,0.538,251,120.9,74.26,72.22,972
231.6,13.11,1.921,395,23.2,39.79,39.4,1691
70.1,3.19,2.431,433,61.6,71.91,66.16,1201
183.5,2.72,4.178,375,36.0,96.39,92.05,1486
192.1,2.36,2.335,547,174.8,83.74,77.0,1555
228.9,2.04,4.619,410,65.2,95.42,93.13,1725
226.8,1.2,4.291,283,94.4,90.57,89.9,1576
245.6,3.25,1.367,515,64.0,85.96,85.96,1430
108.2,3.7,1.201,319,90.6,76.82,75.89,1041
112.2,4.78,1.597,342,179.8,79.42,73.0,1216
135.5,2.74,2.119,370,58.9,87.07,87.02,1257
162.1,2.32,3.126,228,58.0,83.82,78.8,1256
129.8,8.58,1.058,447,73.1,67.42,67.44,1344
200.7,11.06,2.894,104,38.8,56.14,52.22,1572
61.6,9.82,3.113,528,135.6,70.02,67.02,1530
63.4,8.79,3.474,465,74.5,78.66,76.24,1576
196.1,7.17,2.975,244,108.7,93.1,84.18,1423
227.8,9.88,4.213,175,122.4,82.55,83.25,1801
207.5,13.63,3.387,263,16.0,42.32,40.68,1759
82.2,9.78,4.66,493,119.5,82.9,76.52,1692
237.6,1.85,3.654,67,100.6,83.93,77.15,1436
159.2,8.99,2.462,307,24.1,77.22,75.86,1513
201.0,8.34,1.444,190,31.2,77.72,70.71,1329
98.2,7.33,0.547,531,84.9,73.5,70.03,1285
164.3,8.96,0.907,278,68.9,69.64,67.19,1329
122.7,10.42,1.354,434,84.4,66.25,61.48,1480
245.2,1.52,1.474,247,118.0,76.48,70.02,1386
150.1,7.72,3.839,231,36.3,88.84,85.19,1543
203.6,12.44,2.237,229,122.6,44.26,41.64,1668
174.6,8.43,1.96,423,149.1,82.02,75.2,1555
77.9,1.95,0.736,580,10.5,66.85,61.85,1145
163.2,11.85,2.924,164,72.6,51.34,49.11,1620
162.6,14.18,3.258,404,56.8,49.51,45.35,1720
196.0,12.93,4.45,196,83.4,49.79,50.41,1837
121.2,6.08,2.763,352,114.6,87.19,86.59,1308
223.5,8.49,0.535,348,41.9,73.8,69.3,1403
178.3,9.28,0.794,298,32.8,63.43,59.05,1339
67.5,11.02,1.72,324,133.9,68.59,68.93,1329
194.3,10.32,1.126,534,126.6,62.58,59.53,1567
232.3,3.79,3.968,99,88.3,96.14,96.48,1516
189.8,12.8,0.985,507,95.2,42.59,42.13,1665
132.2,12.89,1.224,304,55.9,41.62,37.91,1470
172.2,6.66,3.501,233,66.0,98.35,98.12,1525
92.6,2.83,1.578,147,64.4,73.53,70.94,1039
174.2,9.52,4.861,498,133.5,88.45,86.79,1902
155.2,6.0,4.384,376,104.5,99.0,91.7,1715
65.0,11.38,3.85,451,134.0,74.89,67.4,1571
121.2,5.42,2.044,223,110.4,81.62,76.73,1183
96.3,4.68,0.756,266,102.8,72.84,67.22,1052
134.2,13.15,2.014,553,64.5,52.56,50.05,1593
105.9,9.62,2.195,579,77.2,77.93,70.99,1491
218.5,2.2,1.073,457,160.9,78.61,79.19,1361
192.6,10.65,1.043,462,107.9,59.94,54.8,1515
200.6,11.54,3.506,432,99.2,64.06,63.52,1803
128.6,4.29,1.546,373,19.0,81.91,82.95,1213
60.7,14.55,3.551,377,124.1,76.93,70.6,1580
101.6,6.22,2.967,580,126.6,83.34,78.47,1422
203.5,14.17,4.557,463,127.4,52.32,51.67,2070
174.5,5.11,4.087,410,25.5,99.0,97.59,1685
162.3,9.53,1.181,154,61.1,65.98,59.68,1353
113.3,8.25,3.246,587,73.1,85.63,77.79,1639
74.4,14.89,3.439,336,150.5,66.42,60.74,1587
209.1,6.72,4.379,569,176.7,99.0,95.85,1851
67.3,3.51,3.384,442,80.5,76.98,69.79,1261
71.2,12.66,1.133,72,104.2,52.37,50.83,1165
116.0,1.59,1.663,346,11.2,70.1,65.97,1117
168.9,13.39,3.369,541,11.5,46.26,45.35,1778
248.5,2.55,4.604,78,22.7,88.92,88.37,1580
77.2,9.01,4.512,527,132.3,79.82,79.42,1613
149.9,10.99,2.116,387,40.3,58.71,53.1,1548
174.3,5.71,4.238,74,138.8,99.0,99.0,1469
216.4,12.83,2.801,255,83.4,44.01,42.71,1743
191.0,9.31,2.59,67,154.5,73.51,74.06,1489
213.5,6.53,2.079,51,158.0,88.06,85.76,1294
159.3,5.56,3.552,543,159.6,99.0,94.85,1596
142.5,2.57,3.198,462,102.4,87.97,86.88,1380
177.6,9.97,2.186,209,144.0,65.19,60.39,1536
231.2,6.1,3.933,113,122.5,99.0,90.33,1680
164.7,5.49,2.207,80,41.7,87.16,79.39,1257
175.1,14.3,3.13,554,74.9,42.87,42.95,1890
124.2,4.82,2.266,394,173.6,87.83,88.67,1243
173.3,13.27,1.026,138,141.3,33.11,33.04,1432
179.3,14.65,1.225,425,54.7,37.31,37.63,1620
203.2,12.52,3.455,599,57.8,54.59,55.58,1995
168.7,1.27,4.151,483,53.2,91.85,88.46,1521
97.5,13.16,2.608,296,65.9,61.71,56.68,1457
170.6,3.99,1.965,498,167.8,93.79,91.25,1339
116.6,5.95,2.014,459,83.7,89.01,83.89,1352
76.6,14.88,3.189,99,71.9,64.34,60.58,1441
216.8,6.67,2.605,559,50.7,92.25,91.09,1735
72.6,10.17,0.503,536,161.7,54.58,49.71,1300
180.0,5.35,3.972,375,172.8,99.0,89.55,1600
247.8,6.17,1.14,329,65.0,89.07,87.6,1491
76.6,9.37,3.537,175,114.8,72.79,67.79,1463
101.8,14.28,2.049,509,172.9,52.91,50.06,1533
204.6,4.95,3.101,288,94.9,99.0,92.75,1480
78.4,4.46,4.348,369,89.7,86.04,83.78,1507
218.2,1.37,1.194,144,99.7,66.21,60.82,1131
60.1,3.83,3.999,168,15.6,69.07,68.14,1252
229.1,4.67,0.672,592,61.0,95.66,96.71,1521
72.7,1.88,4.646,322,128.8,83.16,83.19,1326
235.2,8.89,1.407,499,174.3,63.48,64.04,1662
224.3,2.77,4.075,506,106.7,99.0,99.0,1678
162.5,8.16,0.802,590,42.4,82.43,77.87,1536
207.8,3.65,1.972,591,82.6,97.02,96.58,1495
74.2,14.1,3.351,301,93.3,69.44,66.62,1509
85.7,5.3,3.465,573,35.9,77.92,72.65,1508
130.2,2.3,3.645,251,66.0,87.77,86.86,1355
162.1,12.71,2.079,384,85.7,42.78,39.76,1613
225.0,6.63,3.497,502,54.5,96.99,88.57,1751
163.1,12.48,2.428,553,70.2,47.23,46.5,1695
186.4,5.37,3.047,338,57.0,99.0,92.52,1471
189.2,8.0,2.963,280,114.2,91.12,85.35,1524
226.7,7.24,1.257,451,108.4,90.54,91.06,1537
207.6,8.81,4.31,301,103.8,85.52,78.36,1750
245.6,6.62,4.402,419,26.4,99.0,98.19,1765
63.8,7.96,1.417,492,41.2,62.24,58.9,1233
99.5,10.51,2.374,513,28.8,63.97,64.43,1497
236.8,6.81,2.592,190,20.8,90.9,86.62,1557
210.5,10.58,2.97,364,52.0,66.95,63.54,1732
110.8,11.0,0.6,64,43.1,50.27,47.83,1231
245.1,11.48,3.915,489,133.2,61.65,61.68,1922
225.3,7.59,4.379,119,128.3,95.66,86.22,1703
72.3,1.05,1.14,529,44.2,65.85,64.84,1087
214.1,11.55,4.535,274,38.1,62.3,57.6,1879
209.1,13.73,4.329,142,34.6,46.69,46.97,1819
102.0,10.14,2.94,488,64.4,67.43,63.73,1512
187.2,8.34,1.736,160,60.0,71.77,67.51,1376
244.3,8.83,1.434,267,14.9,76.58,75.47,1441
188.4,9.97,2.701,362,106.5,71.93,70.97,1581
214.6,14.98,2.782,248,162.7,37.15,36.26,1732
78.9,1.87,3.433,148,101.6,78.01,73.3,1157
198.2,1.3,4.107,273,20.8,84.26,82.01,1514
98.9,14.5,4.705,129,111.9,65.7,59.56,1614
73.7,7.17,4.083,446,92.4,85.59,86.85,1428
164.9,9.57,4.591,144,164.2,75.54,72.09,1575
202.6,11.55,2.747,315,71.7,55.35,51.83,1733
163.9,11.39,0.675,358,137.8,44.08,44.23,1462
237.0,10.06,0.733,570,16.5,61.99,58.2,1667
192.2,7.61,1.708,93,132.7,82.29,83.91,1405
82.3,9.07,3.263,562,17.1,78.32,76.98,1633
237.6,11.22,2.009,165,68.6,57.47,56.2,1545
89.0,12.91,1.248,513,171.2,53.27,48.92,1427
204.1,2.78,4.327,100,129.5,98.91,96.26,1513
88.2,4.89,4.932,594,167.3,91.44,84.0,1475
249.7,6.57,0.575,494,94.3,86.11,85.6,1489
123.1,10.32,0.902,85,113.1,60.06,55.05,1236
154.2,6.54,2.747,168,98.0,88.95,83.89,1346
148.7,4.34,2.02,352,91.4,86.7,82.99,1342
79.4,1.46,4.02,338,108.3,77.12,76.86,1174
153.9,12.8,3.444,396,16.6,53.84,52.54,1748
88.4,6.87,0.808,305,41.6,69.11,68.4,1093
212.4,5.61,2.952,454,46.5,99.0,92.0,1604
242.1,8.43,2.014,242,75.1,78.26,72.66,1512
213.5,2.72,4.843,147,83.9,99.0,93.62,1646
141.9,6.56,2.639,69,135.8,85.58,77.22,1282
60.5,11.53,4.674,229,38.1,76.19,76.16,1556
67.0,11.31,0.636,285,106.9,63.98,60.42,1282
154.1,11.81,0.965,412,56.3,52.27,47.46,1419
189.1,7.54,2.238,494,97.7,92.71,93.14,1582
215.7,6.16,4.491,182,116.5,99.0,99.0,1622
173.9,12.64,2.951,321,109.0,54.13,52.92,1646
245.9,3.43,4.209,179,46.6,98.95,93.29,1620
153.8,11.15,1.776,573,130.6,58.37,55.43,1592
174.0,13.43,1.002,406,121.1,32.05,29.83,1653
103.7,5.01,1.607,423,168.4,78.02,76.88,1319
124.5,3.77,3.404,342,117.8,88.68,83.6,1365
189.8,8.18,4.421,205,132.5,92.14,83.29,1592
174.3,4.03,2.547,160,147.9,94.25,85.35,1290
130.2,13.19,1.371,411,28.0,42.38,41.27,1551
81.3,4.42,3.369,557,128.4,83.5,78.06,1366
125.1,5.4,1.386,167,64.2,84.99,78.21,1214
68.4,13.44,3.066,364,149.9,66.1,63.87,1558
170.3,3.88,0.96,341,91.6,89.27,83.33,1165
121.4,13.39,4.15,403,108.7,58.17,52.87,1728
132.2,3.94,4.123,373,54.3,94.78,87.5,1455
169.3,13.77,2.936,200,120.6,44.91,44.62,1605
170.4,5.45,0.672,430,16.1,89.05,89.25,1229
171.8,4.45,1.761,200,137.3,87.15,87.56,1224
153.4,7.68,1.122,409,37.8,85.75,82.68,1335
152.7,6.17,2.856,215,48.7,92.21,93.52,1449
216.0,3.82,0.958,95,10.2,83.45,76.63,1212
148.8,5.74,4.414,120,63.2,99.0,97.16,1496
161.8,10.99,4.326,509,76.0,71.07,69.97,1858
247.8,12.65,1.202,117,49.8,45.0,40.79,1514
94.4,12.49,3.627,232,49.1,70.2,65.56,1599
198.0,11.6,3.634,208,161.8,52.26,52.99,1690
149.9,1.08,2.285,82,65.5,71.11,70.47,1085
217.8,6.97,1.188,380,132.8,95.64,86.71,1472
136.8,3.37,1.094,489,50.4,81.8,78.93,1354
117.6,2.03,3.828,596,147.5,88.67,86.71,1448
99.5,11.3,1.491,565,125.2,64.14,65.22,1388
225.7,12.11,3.216,77,138.6,52.85,52.1,1689
196.5,12.4,4.396,192,84.7,48.75,47.61,1835
74.6,13.46,3.169,277,159.5,66.97,67.58,1487
195.6,9.26,4.883,531,73.6,95.26,93.29,1893
66.7,14.97,3.405,248,112.2,71.18,72.03,1483
94.5,7.77,1.916,364,118.8,71.03,68.13,1312
172.6,13.37,4.336,413,171.9,48.41,47.75,1984
148.1,2.58,1.899,214,32.9,81.54,79.56,1256
219.7,3.08,4.872,370,33.1,99.0,95.66,1719
175.5,9.26,2.65,78,88.5,81.63,76.65,1412
243.3,2.74,4.79,314,166.0,97.55,98.37,1724
222.5,2.05,1.326,258,13.7,79.55,74.17,1252
124.6,3.74,0.551,246,57.0,72.47,66.61,1008
218.5,12.03,1.383,179,58.2,39.49,38.91,1534
225.3,13.98,0.943,500,61.8,34.13,32.95,1778
244.2,5.67,3.803,535,14.2,99.0,92.22,1797
62.4,14.65,1.69,538,150.4,64.45,64.73,1492
226.2,12.33,3.378,268,11.5,51.54,48.15,1781
73.3,4.17,3.509,193,91.2,76.82,69.72,1258
160.3,9.21,3.597,104,19.6,76.08,68.61,1551
138.8,14.75,4.247,420,145.8,53.8,54.38,1801
234.8,12.88,1.17,232,136.9,35.22,33.4,1580
137.0,6.09,0.727,202,132.7,75.68,70.05,1186
173.2,5.29,0.634,254,135.2,91.39,88.48,1179
191.5,12.47,0.967,355,169.8,35.89,34.4,1601
63.6,8.69,2.206,139,80.9,65.58,66.89,1212
172.3,3.29,4.853,579,156.5,99.0,99.0,1806
158.4,5.59,2.09,453,41.3,93.14,86.86,1404
172.9,10.27,2.538,76,86.7,65.96,64.88,1480
74.4,3.14,4.165,219,11.5,75.28,71.25,1306
70.6,10.78,4.634,78,58.3,79.57,75.09,1521
93.7,10.94,4.871,176,87.9,77.35,73.02,1609
225.2,4.79,4.219,208,164.6,99.0,96.69,1676
127.7,6.57,2.761,445,63.9,89.47,86.3,1420
142.5,14.1,1.533,445,124.3,44.67,44.25,1581
134.1,11.49,3.193,75,151.8,57.76,53.04,1395
195.7,12.03,1.386,373,65.5,36.98,35.17,1564
109.3,8.23,0.751,579,38.8,68.51,68.73,1287
73.0,3.98,4.637,396,110.5,86.03,77.46,1444
131.9,9.28,2.682,578,58.3,73.96,72.1,1649
198.3,11.81,2.787,259,120.9,52.48,52.18,1687
233.8,1.05,3.241,303,32.9,79.62,75.33,1514
69.7,2.59,2.531,323,35.8,75.67,76.13,1136
214.0,7.64,2.5,558,124.9,92.67,91.59,1679
72.6,7.12,4.618,259,175.5,80.42,78.23,1392
122.8,14.75,4.174,591,52.0,56.42,52.12,1805
64.2,2.29,1.457,349,131.4,62.88,61.65,942
233.2,5.53,1.813,170,100.4,94.54,94.55,1365
194.3,12.41,3.473,107,153.5,50.81,50.17,1707
130.1,9.57,3.07,145,76.1,68.78,66.65,1366
131.7,8.86,3.948,72,175.2,80.72,79.57,1419
181.6,11.38,3.774,431,24.0,60.01,61.04,1774
77.0,1.56,3.688,334,177.4,75.83,68.34,1301
87.6,14.26,4.461,456,153.9,77.95,76.37,1775
221.0,3.68,3.949,480,157.3,99.0,98.52,1694
98.4,2.15,1.593,562,153.2,73.3,71.59,1222
198.1,5.75,4.428,114,156.5,99.0,92.34,1638
102.9,10.83,2.01,152,148.6,60.36,60.29,1312
76.7,4.24,4.599,352,162.9,87.65,88.49,1328
231.0,1.7,4.209,121,88.3,89.22,87.62,1501
231.3,1.8,0.833,101,169.7,69.11,66.43,1223
175.0,4.59,3.971,416,75.4,99.0,93.45,1625
147.8,2.89,2.751,449,133.8,87.05,81.79,1392
165.0,6.21,4.897,514,130.8,99.0,97.69,1781
137.5,3.42,2.563,554,149.6,87.99,85.6,1319
203.9,5.82,0.802,293,135.5,88.29,81.13,1210
203.4,7.22,1.819,589,16.0,85.8,78.67,1645
215.6,11.4,2.436,71,135.7,47.13,42.82,1616
159.4,4.18,3.164,529,14.0,91.17,89.53,1493
212.3,7.65,1.184,227,100.6,80.79,75.76,1396
89.6,12.41,2.818,557,152.6,65.06,58.71,1643
65.7,14.81,2.676,172,151.0,67.5,63.49,1513
183.1,8.8,4.265,458,153.0,84.54,84.53,1782
80.0,7.05,1.861,284,112.4,71.81,66.77,1237
164.6,9.84,2.523,260,41.2,71.17,69.47,1606
197.0,7.81,2.249,83,96.4,84.64,80.64,1380
137.3,3.31,3.345,438,97.8,95.45,92.19,1431
68.3,7.43,4.263,146,65.2,71.52,69.48,1304
228.6,14.71,3.54,305,82.1,46.13,44.03,1852
68.2,9.97,2.593,128,158.3,64.99,58.94,1302
231.9,4.97,3.37,382,98.0,99.0,95.84,1701
70.0,14.26,1.95,177,129.8,65.4,61.98,1410
199.7,6.44,1.148,377,94.3,89.74,82.92,1344
235.7,6.46,1.939,571,115.0,92.15,92.85,1634
232.3,9.63,2.497,557,25.7,73.01,72.16,1805
229.7,8.97,2.477,160,168.3,73.68,68.82,1442
227.8,5.07,3.819,105,84.1,99.0,95.5,1565
157.0,7.54,4.714,73,137.2,95.53,97.02,1642
166.0,5.66,2.25,506,123.4,96.1,89.32,1536
177.7,11.33,0.889,187,145.9,48.31,48.97,1257
230.2,2.72,0.65,206,15.9,77.16,75.77,1230
219.3,11.5,0.518,174,169.0,37.29,35.98,1433
208.8,3.26,4.721,512,151.1,99.0,99.0,1757
188.4,5.28,4.98,588,151.7,99.0,93.06,1833
177.5,5.67,0.731,465,89.4,95.49,89.13,1314
235.3,14.87,2.112,503,145.4,43.89,41.29,1763
96.6,9.26,3.512,391,107.8,81.19,80.39,1533
96.6,11.89,1.305,341,95.6,56.67,53.3,1382
246.7,8.78,3.175,447,143.4,85.44,77.95,1770
165.1,14.76,4.161,70,116.7,48.26,47.17,1787
151.8,3.48,4.361,84,23.1,91.39,84.69,1304
221.6,9.47,3.679,428,63.5,78.71,70.88,1723
221.5,12.16,0.868,234,115.8,43.69,40.37,1516
93.6,9.8,2.068,319,163.6,64.16,64.05,1313
93.0,13.56,4.853,480,168.6,67.83,68.7,1867
211.1,9.41,1.367,367,152.6,70.56,69.11,1504
209.3,12.57,2.543,493,53.2,46.6,43.68,1864
102.8,3.46,2.004,281,90.5,86.65,82.53,1114
219.9,4.67,1.425,208,83.7,97.01,89.58,1334
151.2,7.22,1.956,179,84.6,84.36,84.84,1205
149.3,12.92,1.353,122,18.5,42.32,41.47,1380
247.3,6.97,4.448,70,39.5,95.39,86.82,1687
158.7,9.78,1.285,79,36.1,58.69,55.41,1339
86.0,6.54,3.306,199,114.9,85.7,82.66,1223
113.2,12.28,4.74,203,80.0,69.7,69.4,1656
123.4,3.8,4.787,260,65.1,95.85,96.86,1542
242.1,9.31,3.202,375,85.5,80.89,74.09,1851
110.2,9.09,1.719,468,65.1,76.28,76.29,1357
141.8,6.65,1.616,159,138.8,82.83,75.2,1190
202.4,10.87,3.864,468,38.4,68.95,64.05,1766
112.1,1.4,4.913,126,19.5,82.77,74.7,1215
193.3,12.78,0.849,594,120.6,41.06,37.27,1632
99.4,5.87,4.053,207,49.2,84.87,76.71,1351
106.1,12.1,1.053,511,119.4,52.06,47.77,1539
247.4,5.27,1.842,155,20.0,86.64,87.09,1432
130.1,3.63,3.05,573,52.0,93.39,87.23,1450
198.6,6.45,1.838,505,36.2,96.68,92.58,1560
219.6,12.16,3.426,248,59.4,54.37,52.11,1822
125.9,10.85,2.377,282,65.9,65.68,66.96,1517
127.9,6.61,1.486,52,94.2,76.11,71.83,1142
206.9,14.13,2.889,188,98.4,43.11,40.17,1720
175.3,6.72,0.608,209,117.1,87.05,88.4,1226
128.7,5.91,3.835,299,66.4,95.72,92.96,1465
202.4,3.03,2.85,126,100.4,94.2,88.05,1317
224.1,1.98,4.76,313,178.3,92.27,86.22,1693
104.7,5.9,0.963,418,45.8,77.55,70.6,1182
64.6,2.29,3.795,254,36.0,66.76,64.55,1154
112.1,7.48,1.854,178,153.2,69.74,68.82,1224
188.2,13.04,2.179,351,79.8,45.88,43.91,1697
233.9,7.67,2.068,66,154.0,74.65,75.1,1365
224.0,7.73,2.111,237,82.2,84.41,80.87,1496
102.2,4.55,2.439,340,13.7,84.53,79.6,1215
227.4,3.33,0.595,235,73.7,86.56,80.51,1341
214.0,4.11,4.31,240,113.7,99.0,91.99,1607
